133774_0.mid,"Ax2107, Bx554, Cx892",ABC,B:2:22.290; C:2:47.610,3553,"A:0.990, B:0.945, C:0.913, D:0.805","Ax1977, Bx1, Ax9, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx3, Ax1, Bx15, Ax1, Bx520, Cx2, Bx4, Cx3, Bx1, Cx1, Bx2, Cx1, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx837, Dx1, Cx17, Dx1, Cx8, Dx1, Cx5, Dx1, Cx2, Dx1, Cx1, Dx3, Cx4, Dx1, Cx1, Dx1, Cx2, Dx5, Cx1, Dx13, Cx2, Dx1, Cx1, Dx4, Cx1, Dx75"
133902_0.mid,"Ax942, Bx1826, Ax893",ABA,B:1:02.270; A:2:09.380,3661,"A:0.973, B:0.978, C:0.866","Ax856, Bx1, Ax3, Bx2, Ax1, Bx1, Ax1, Bx2, Ax1, Bx9, Ax1, Bx1659, Ax2, Bx3, Ax1, Bx1, Ax5, Bx1, Ax20, Bx1, Ax4, Bx1, Ax811, Cx2, Ax16, Cx1, Ax5, Cx1, Ax4, Cx1, Ax2, Cx1, Ax7, Cx1, Ax2, Cx2, Ax3, Cx2, Ax10, Cx1, Ax1, Cx1, Ax3, Cx1, Ax2, Cx2, Ax1, Cx8, Ax1, Cx1, Ax2, Cx60, Ax1, Cx129"
133732_0.mid,"Ax804, Bx668, Ax273, Bx2049",ABAB,B:40.850s; A:1:08.020; B:1:18.580,3794,"A:0.956, B:0.969, C:0.782","Ax697, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx22, Ax1, Bx579, Ax1, Bx2, Ax1, Bx2, Ax1, Bx19, Ax1, Bx2, Ax1, Bx3, Ax2, Bx1, Ax237, Cx1, Ax2, Cx1, Ax8, Cx1, Ax1, Cx2, Ax2, Cx1, Ax1, Cx2, Ax1, Cx2, Ax8, Cx1, Ax1, Cx1, Ax1, Cx1, Ax1, Cx1, Ax1, Cx1, Ax3, Cx1, Ax1, Cx2, Ax1, Cx1, Ax1, Cx2, Ax1, Cx2, Ax2, Cx2, Ax1, Cx6, Ax1, Cx2, Ax1, Cx5, Ax1, Cx2, Ax1, Cx4, Ax2, Cx2, Ax1, Cx2, Ax1, Cx2, Ax1, Cx2, Ax1, Cx8, Ax1, Cx2, Ax1, Cx2, Ax1, Cx5, Ax1, Cx5, Ax1, Cx1, Ax1, Cx14, Ax1, Cx12, Ax1, Cx8, Ax1, Cx11, Ax1, Cx2, Ax1, Cx8, Ax1, Cx45, Ax1, Cx165, Bx1, Cx1, Ax1, Cx3, Bx2, Cx3, Ax1, Bx1, Cx2, Ax1, Bx2, Cx1, Bx1, Cx1, Ax1, Bx1, Cx1, Ax1, Bx1, Cx2, Bx4, Cx1, Bx1777"
133785_0.mid,"Ax658, Bx477, Cx526, Bx2427",ABCB,B:26.570s; C:49.680s; B:1:07.530,4088,"A:0.948, B:0.961, C:0.972","Ax611, Bx1, Ax24, Bx1, Ax11, Bx2, Ax1, Bx1, Ax2, Bx1, Ax5, Bx1, Ax1, Bx1, Ax1, Bx1, Ax3, Bx1, Ax3, Bx1, Ax7, Bx6, Ax4, Bx4, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx7, Ax1, Bx19, Ax1, Bx17, Ax1, Bx71, Ax1, Bx443, Cx1, Bx2, Cx1, Bx7, Cx1, Bx1, Cx1, Bx2, Cx2, Bx1, Cx2, Bx1, Cx1, Bx2, Cx2, Bx1, Cx22, Bx1, Cx488, Bx1, Cx5, Bx2, Cx1, Bx2, Cx1, Bx11, Cx1, Bx5, Cx1, Bx2254"
133223_0.mid,"Ax1351, Bx1922",AB,B:1:14.030,3273,"A:0.992, B:0.986","Ax1345, Bx2, Ax4, Bx2, Ax2, Bx1, Ax1, Bx2, Ax1, Bx1913"
133985_0.mid,"Ax1382, Bx403, Ax788",ABA,B:58.410s; A:1:47.720,2573,"A:0.988, B:0.959","Ax1343, Bx1, Ax11, Bx1, Ax1, Bx3, Ax1, Bx16, Ax1, Bx392, Ax1, Bx3, Ax1, Bx8, Ax1, Bx1, Ax2, Bx2, Ax1, Bx1, Ax1, Bx4, Ax10, Bx1, Ax766"
132661_0.mid,"Ax2083, Bx179, Ax291, Bx365",ABAB,B:1:35.340; A:1:48.240; B:2:03.600,2918,"A:0.975, B:0.922","Ax1975, Bx1, Ax5, Bx1, Ax1, Bx2, Ax11, Bx1, Ax1, Bx1, Ax2, Bx2, Ax4, Bx2, Ax1, Bx1, Ax3, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx5, Ax2, Bx2, Ax1, Bx170, Ax1, Bx18, Ax1, Bx20, Ax1, Bx3, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax5, Bx2, Ax1, Bx1, Ax276, Bx1, Ax2, Bx1, Ax5, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx2, Ax1, Bx346"
132180_0.mid,"Ax986, Bx311, Cx387, Bx1364",ABCB,B:1:18.680; C:1:41.950; B:2:05.510,3048,"A:0.945, B:0.971, C:0.925","Ax849, Bx1, Ax29, Bx1, Ax3, Bx1, Ax2, Bx1, Ax6, Bx5, Ax1, Bx2, Ax1, Bx268, Cx1, Bx2, Cx1, Bx4, Cx1, Bx2, Cx1, Bx2, Cx1, Bx11, Cx1, Bx1, Cx1, Bx1, Cx1, Bx1, Cx1, Bx3, Cx2, Bx1, Cx13, Bx1, Cx18, Bx1, Cx333, Ax1, Cx8, Ax1, Cx8, Ax1, Cx6, Ax1, Cx1, Ax7, Cx2, Ax2, Cx2, Ax4, Cx1, Ax1, Cx3, Ax5, Cx1, Ax8, Cx1, Ax5, Cx1, Ax5, Cx1, Ax2, Cx1, Ax5, Cx1, Ax1, Cx1, Ax61, Bx1, Ax23, Bx5, Ax4, Bx4, Ax5, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Cx1, Ax1, Bx2, Ax1, Bx8, Ax1, Bx2, Ax1, Bx7, Ax1, Bx12, Ax1, Bx2, Ax1, Bx9, Ax1, Bx37, Cx1, Bx1175"
133666_0.mid,"Ax1397, Bx1342, Ax1346",ABA,B:36.550s; A:1:18.190,4085,"A:0.976, B:0.947","Ax1357, Bx1, Ax6, Bx2, Ax2, Bx1, Ax1, Bx1, Ax4, Bx1, Ax1, Bx4, Ax3, Bx5, Ax1, Bx1, Ax2, Bx7, Ax1, Bx1304, Ax1, Bx22, Ax1, Bx9, Ax4, Bx2, Ax6, Bx1, Ax1307, Bx1, Ax26"
455486_0.mid,"Ax872, Bx228, Cx1760, Bx250",ABCB,B:33.200s; C:44.040s; B:1:45.400,3110,"A:0.963, B:0.938, C:0.937","Ax814, Bx1, Ax14, Bx2, Ax3, Bx213, Cx1, Bx8, Cx1, Bx3, Cx1, Bx5, Cx1, Bx2, Cx5, Bx1, Cx1643, Ax1, Cx23, Ax1, Cx2, Ax1, Cx7, Ax1, Cx2, Ax1, Cx3, Ax1, Cx2, Ax1, Cx1, Ax1, Cx5, Ax1, Cx2, Ax2, Cx1, Ax5, Cx1, Ax2, Cx1, Ax46, Bx1, Ax4, Bx1, Ax3, Bx1, Ax1, Bx1, Ax1, Bx2, Ax2, Bx11, Ax2, Bx14, Ax1, Bx233"
455155_0.mid,"Ax632, Bx426, Ax646, Bx2103",ABAB,B:48.810s; A:1:16.150; B:2:01.720,3807,"A:0.923, B:0.917","Ax460, Bx1, Ax1, Bx1, Ax1, Bx2, Ax2, Bx4, Ax1, Bx7, Ax1, Bx3, Ax1, Bx310, Ax1, Bx105, Ax2, Bx8, Ax1, Bx2, Ax1, Bx5, Ax1, Bx1, Ax1, Bx1, Ax4, Bx1, Ax2, Bx1, Ax17, Bx1, Ax470, Bx1, Ax9, Bx1, Ax4, Bx2, Ax5, Bx1, Ax7, Bx2, Ax5, Bx1, Ax5, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx8, Ax1, Bx127, Ax1, Bx54, Ax1, Bx2, Ax1, Bx290, Ax1, Bx60, Ax1, Bx32, Ax1, Bx18, Ax1, Bx29, Ax1, Bx4, Ax1, Bx21, Ax1, Bx37, Ax1, Bx73, Ax1, Bx26, Ax1, Bx39, Ax1, Bx4, Ax1, Bx3, Ax1, Bx5, Ax1, Bx8, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax4, Bx1, Ax13, Bx1, Ax1, Bx1, Ax2, Bx1, Ax5, Bx1, Ax39, Bx1, Ax22, Bx1, Ax9, Bx1, Ax6, Bx1, Ax6, Bx1, Ax1, Bx2, Ax5, Bx2, Ax1, Bx2, Ax2, Bx1, Ax2, Bx2, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax2, Bx1, Ax2, Bx7, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx2, Ax3, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx3, Ax1, Bx4, Ax1, Bx4, Ax1, Bx6, Ax1, Bx5, Ax1, Bx9, Ax1, Bx8, Ax1, Bx1241"
454511_0.mid,"Ax531, Bx1224, Ax792",ABA,B:27.140s; A:1:37.230,2547,"A:0.957, B:0.946","Ax513, Bx1, Ax3, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx6, Ax1, Bx1184, Ax1, Bx32, Ax1, Bx3, Ax14, Bx1, Ax5, Bx1, Ax5, Bx1, Ax595, Bx1, Ax171"
455035_0.mid,"Ax519, Bx1728, Ax289",ABA,B:1:05.490; A:3:30.310,2536,"A:0.982, B:0.987","Ax500, Bx1, Ax4, Bx1, Ax5, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1666, Ax1, Bx5, Ax1, Bx7, Ax1, Bx5, Ax1, Bx1, Ax1, Bx1, Ax3, Bx2, Ax1, Bx1, Ax2, Bx1, Ax6, Bx1, Ax1, Bx1, Ax26, Bx1, Ax279"
455171_0.mid,"Ax694, Bx596, Cx334, Bx2194",ABCB,B:57.740s; C:1:24.100; B:1:46.720,3818,"A:0.982, B:0.987, C:0.941","Ax680, Bx1, Ax8, Bx1, Ax1, Bx3, Ax3, Bx1, Ax2, Bx584, Cx1, Bx2, Cx1, Bx1, Cx1, Bx3, Cx1, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx327, Bx1, Cx5, Bx2, Cx1, Bx2, Cx1, Bx8, Cx2, Bx1, Cx1, Bx11, Cx1, Bx1190, Ax1, Bx960"
455856_0.mid,"Ax325, Bx385, Cx654",ABC,B:37.550s; C:1:15.850,1364,"A:0.955, B:0.915, C:0.932","Ax302, Bx1, Ax7, Bx1, Ax25, Bx2, Ax6, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx3, Ax1, Bx1, Ax2, Bx3, Ax2, Bx2, Ax1, Bx10, Ax2, Bx358, Cx3, Bx1, Cx1, Bx1, Cx1, Bx1, Cx1, Bx1, Cx4, Bx1, Cx2, Bx1, Cx608"
454159_0.mid,"Ax1902, Bx510",AB,B:2:40.240,2412,"A:0.996, B:0.985","Ax1866, Bx1, Ax11, Bx1, Ax3, Bx1, Ax1, Bx1, Ax6, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax2, Bx2, Ax1, Bx4, Ax2, Bx500"
454844_0.mid,"Ax2023, Bx526, Cx270, Bx731",ABCB,B:2:13.930; C:2:37.400; B:2:52.220,3550,"A:0.992, B:0.951, C:0.924","Ax1929, Bx1, Ax7, Bx1, Ax9, Bx1, Ax5, Bx1, Ax3, Bx1, Ax1, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx19, Ax1, Bx502, Cx2, Bx1, Cx1, Bx3, Cx2, Bx5, Cx1, Bx1, Cx2, Bx2, Cx1, Bx1, Cx2, Bx2, Cx1, Bx1, Cx5, Bx1, Cx2, Bx1, Cx11, Bx1, Cx257, Bx1, Cx2, Bx1, Cx8, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx4, Cx2, Bx1, Cx1, Bx2, Cx1, Bx9, Cx1, Bx2, Cx1, Bx2, Cx1, Bx697"
454963_0.mid,"Ax1449, Bx747, Ax631, Cx346",ABAC,B:52.690s; A:1:18.230; C:1:41.360,3173,"A:0.978, B:0.982, C:0.940","Ax1393, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx21, Ax1, Bx718, Ax1, Bx1, Ax1, Bx15, Ax2, Bx5, Ax9, Bx1, Ax2, Bx1, Ax607, Cx1, Ax1, Cx2, Ax11, Cx1, Ax2, Cx1, Ax1, Cx2, Ax1, Cx2, Ax1, Cx8, Ax1, Cx2, Ax1, Cx9, Ax1, Cx5, Ax1, Cx333"
455822_0.mid,"Ax772, Bx555, Ax314, Bx905",ABAB,B:1:11.550; A:2:03.820; B:2:28.560,2546,"A:0.963, B:0.958","Ax700, Bx1, Ax2, Bx1, Ax4, Bx1, Ax2, Bx2, Ax2, Bx4, Ax1, Bx5, Ax1, Bx503, Ax1, Bx8, Ax1, Bx2, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx2, Ax3, Bx2, Ax5, Bx2, Ax285, Bx1, Ax4, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx1, Ax1, Bx5, Ax1, Bx3, Ax1, Bx821, Ax1, Bx1, Ax1, Bx3, Ax1, Bx1, Ax1, Bx1, Ax1, Bx2, Ax2, Bx2, Ax4, Bx1, Ax1, Bx1, Ax6, Bx1, Ax119"
455253_0.mid,"Ax915, Bx724, Cx935, Bx786",ABCB,B:1:12.880; C:2:21.300; B:3:29.190,3360,"A:0.989, B:0.992, C:0.984","Ax888, Bx1, Ax5, Bx1, Ax2, Bx1, Ax4, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx704, Cx9, Bx1, Cx2, Bx1, Cx3, Bx1, Cx909, Bx1, Cx10, Bx1, Cx2, Bx1, Cx2, Bx3, Cx1, Bx2, Cx1, Bx10, Cx1, Bx2, Cx1, Bx2, Cx1, Bx5, Cx1, Bx764"
223969_0.mid,"Ax1204, Bx239, Ax169",ABA,B:1:37.100; A:2:03.280,1612,"A:0.919, B:0.908","Ax1135, Bx1, Ax19, Bx1, Ax6, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx1, Ax1, Bx7, Ax1, Bx225, Ax1, Bx1, Ax2, Bx8, Ax1, Bx2, Ax1, Bx5, Ax4, Bx1, Ax2, Bx1, Ax2, Bx2, Ax11, Bx1, Ax159"
222119_0.mid,"Ax2126, Bx827, Ax622",ABA,B:1:15.580; A:1:45.220,3575,"A:0.984, B:0.937, C:0.683","Ax2013, Bx1, Ax11, Bx2, Ax1, Bx1, Ax4, Bx2, Ax3, Bx1, Ax1, Bx1, Ax1, Bx6, Ax1, Bx783, Ax1, Bx22, Ax1, Bx1, Ax1, Bx6, Ax1, Bx2, Ax1, Bx2, Ax1, Bx1, Ax1, Bx2, Ax5, Bx1, Ax1, Bx2, Ax2, Bx1, Ax589, Cx1, Ax27, Cx1, Ax8, Cx1, Ax5, Cx1, Ax2, Cx1, Ax4, Cx2, Ax9, Cx1, Ax12, Cx3, Ax1, Cx3, Ax1, Cx1, Ax1, Cx4, Ax1, Cx3, Ax1, Cx1, Ax2, Cx2"
223153_0.mid,"Ax401, Bx588, Ax392",ABA,B:32.370s; A:1:03.850,1381,"A:0.980, B:0.967","Ax385, Bx1, Ax2, Bx1, Ax3, Bx1, Ax2, Bx1, Ax2, Bx2, Ax4, Bx2, Ax1, Bx565, Ax2, Bx2, Ax1, Bx1, Ax5, Bx1, Ax4, Bx1, Ax14, Bx1, Ax377"
222892_0.mid,"Ax950, Bx1744, Cx946",ABC,B:1:19.150; C:2:10.460,3640,"A:0.994, B:0.982, C:0.949, D:0.608","Ax878, Bx1, Ax3, Bx2, Ax1, Bx1, Ax1, Bx3, Ax1, Bx4, Ax1, Bx3, Ax1, Bx1613, Cx1, Bx2, Cx1, Bx2, Cx2, Bx2, Cx5, Bx1, Cx19, Bx2, Cx2, Bx1, Cx4, Bx1, Cx9, Bx1, Cx875, Dx1, Cx17, Dx1, Cx20, Dx1, Cx2, Dx2, Cx1, Dx1, Cx6, Dx1, Cx1, Dx1, Cx1, Dx2, Cx1, Dx3, Cx1, Dx2, Cx1, Dx1, Cx2, Dx2, Cx1, Dx1, Cx2, Dx2, Cx1, Dx1, Cx2, Dx1, Cx2, Dx4, Cx2, Dx21, Cx2, Dx2, Cx1, Dx5, Cx1, Dx19, Cx1, Dx22, Cx1, Dx32"
223776_0.mid,"Ax1385, Bx1498, Ax1083",ABA,B:49.570s; A:1:46.430,3966,"A:0.960, B:0.992, C:0.882","Ax1209, Bx2, Ax6, Bx12, Ax1, Bx1308, Ax1, Bx3, Ax1, Bx2, Ax1, Bx9, Ax1, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax2, Bx1, Ax946, Cx1, Ax32, Cx2, Ax7, Cx1, Ax8, Cx1, Ax11, Cx1, Ax33, Cx2, Ax2, Cx1, Ax3, Cx1, Ax2, Cx1, Ax2, Cx4, Ax1, Cx1, Ax4, Cx1, Ax4, Cx1, Ax2, Cx1, Ax2, Cx2, Ax2, Cx1, Ax2, Cx4, Ax1, Cx2, Ax1, Cx6, Ax1, Cx1, Ax1, Cx2, Ax1, Cx1, Ax1, Cx8, Ax1, Cx2, Ax1, Cx3, Ax1, Cx17, Ax1, Cx5, Ax1, Cx8, Ax1, Cx12, Ax1, Cx17, Ax1, Cx43, Ax1, Cx163"
222243_0.mid,"Ax931, Bx1311, Cx579, Bx1191",ABCB,B:1:13.840; C:2:16.570; B:3:00.400,4012,"A:0.993, B:0.966, C:0.964","Ax863, Bx1, Ax27, Bx1, Ax1, Bx1, Ax5, Bx1, Ax8, Bx1, Ax3, Bx1, Ax1, Bx2, Ax3, Bx1, Ax1, Bx1215, Cx1, Bx2, Cx1, Bx2, Cx1, Bx1, Cx2, Bx1, Cx2, Bx1, Cx8, Bx1, Cx3, Bx1, Cx536, Bx1, Cx1, Bx2, Cx4, Bx1, Cx3, Bx1, Cx2, Bx1, Cx1, Bx2, Cx1, Bx2, Cx3, Bx1, Cx1, Bx1, Cx2, Bx2, Cx1, Bx1, Cx1, Bx5, Cx1, Bx2, Cx3, Bx163, Cx1, Bx1103"
222008_0.mid,"Ax1296, Bx663, Ax670",ABA,B:55.310s; A:1:35.230,2629,"A:0.993, B:0.990, C:0.698","Ax1270, Bx1, Ax1, Bx649, Ax2, Bx1, Ax5, Bx1, Ax19, Bx1, Ax656, Cx1, Ax2, Cx2, Ax1, Cx1, Ax2, Cx2, Ax1, Cx1, Ax2, Cx1, Ax2, Cx1, Ax2, Cx1, Ax1"
223898_0.mid,"Ax939, Bx1493, Ax147",ABA,B:1:18.830; A:2:50.990,2579,"A:0.965, B:0.957","Ax865, Bx1, Ax3, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx1, Ax1, Bx3, Ax1, Bx2, Ax1, Bx18, Ax1, Bx803, Ax1, Bx2, Ax2, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx5, Ax1, Bx4, Ax2, Bx2, Ax1, Bx2, Ax2, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx2, Ax1, Bx11, Ax1, Bx572, Ax1, Bx4, Ax2, Bx5, Ax1, Bx4, Ax1, Bx3, Ax1, Bx1, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax4, Bx1, Ax3, Bx1, Ax2, Bx1, Ax20, Bx1, Ax135"
223856_0.mid,"Ax456, Bx540, Cx892, Bx983",ABCB,B:40.900s; C:1:08.910; B:1:45.420,2871,"A:0.982, B:0.906, C:0.937","Ax421, Bx1, Ax7, Bx3, Ax1, Bx4, Ax1, Bx286, Cx1, Bx11, Cx1, Bx2, Cx1, Bx5, Cx1, Bx3, Cx1, Bx214, Cx1, Bx2, Cx1, Bx2, Cx1, Bx8, Cx3, Bx1, Cx2, Bx1, Cx3, Bx1, Cx825, Bx1, Cx13, Bx1, Cx6, Ax1, Cx1, Bx1, Cx4, Bx1, Cx20, Bx1, Cx16, Bx1, Cx2, Ax1, Cx4, Bx1, Cx2, Bx2, Cx1, Bx1, Cx4, Bx1, Cx5, Bx2, Cx3, Bx1, Cx2, Bx1, Cx2, Bx2, Cx1, Bx1, Cx2, Bx1, Ax1, Cx1, Bx2, Cx1, Bx2, Cx1, Bx29, Cx1, Bx909"
222317_0.mid,"Ax967, Bx713, Ax180",ABA,B:56.650s; A:1:35.920,1860,"A:0.987, B:0.978","Ax936, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax2, Bx1, Ax4, Bx2, Ax1, Bx2, Ax1, Bx8, Ax1, Bx6, Ax1, Bx690, Ax1, Bx3, Ax6, Bx2, Ax2, Bx1, Ax1, Bx1, Ax3, Bx1, Ax174"
223741_0.mid,"Ax589, Bx351, Ax596",ABA,B:36.570s; A:1:05.220,1536,"A:0.974, B:0.919","Ax542, Bx1, Ax4, Bx1, Ax5, Bx1, Ax5, Bx1, Ax5, Bx3, Ax1, Bx1, Ax2, Bx3, Ax2, Bx4, Ax1, Bx18, Ax1, Bx322, Ax1, Bx22, Ax1, Bx5, Ax2, Bx1, Ax3, Bx1, Ax1, Bx4, Ax2, Bx1, Ax2, Bx1, Ax303, Bx1, Ax14, Bx1, Ax2, Bx1, Ax244"
222238_0.mid,"Ax2114, Bx1223, Ax540",ABA,B:1:18.480; A:2:14.400,3877,"A:0.980, B:0.915","Ax1968, Bx3, Ax4, Bx1, Ax5, Bx1, Ax1, Bx2, Ax1, Bx1, Ax3, Bx5, Ax1, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1138, Ax1, Bx6, Ax1, Bx10, Ax1, Bx1, Ax1, Bx2, Ax2, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx1, Ax5, Bx2, Ax6, Bx2, Ax1, Bx1, Ax503, Bx1, Ax6, Bx1, Ax17, Bx1, Ax3, Bx2, Ax11, Bx1, Ax4, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax6, Bx1, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax2, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx5, Ax1, Bx5, Ax1, Bx19, Ax1, Bx4, Ax2, Bx16, Ax1, Bx5, Ax1, Bx25"
223236_0.mid,"Ax609, Bx225, Ax216, Bx1302",ABAB,B:59.540s; A:1:20.300; B:1:41.280,2352,"A:0.912, B:0.968, C:0.666","Ax514, Bx1, Ax10, Bx1, Ax7, Bx5, Ax1, Bx1, Ax4, Bx3, Ax1, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx190, Ax1, Bx24, Ax2, Bx3, Ax3, Bx1, Ax1, Bx1, Ax2, Bx1, Ax50, Cx1, Ax7, Cx2, Ax1, Cx1, Ax2, Cx1, Ax2, Cx2, Ax1, Cx1, Ax2, Cx1, Ax3, Cx1, Ax2, Cx1, Ax1, Cx1, Ax2, Cx5, Ax2, Cx8, Ax1, Cx1, Ax1, Cx2, Ax4, Cx2, Ax1, Cx25, Ax1, Cx2, Ax1, Cx7, Ax2, Cx2, Ax2, Cx2, Ax1, Cx1, Ax1, Cx5, Ax1, Cx2, Ax5, Cx2, Ax1, Cx3, Ax8, Cx1, Ax1, Cx2, Ax1, Cx2, Ax2, Cx1, Ax2, Cx1, Ax2, Cx1, Ax1, Cx1, Ax7, Cx1, Ax14, Cx1, Ax182, Bx1, Ax12, Bx1, Ax8, Bx1, Ax10, Bx2, Ax1, Bx4, Ax1, Bx1, Ax4, Bx5, Ax1, Bx2, Ax1, Bx3, Ax1, Bx1099"
223107_0.mid,"Ax455, Bx738, Cx1437, Bx308",ABCB,B:1:06.750; C:2:23.160; B:4:11.800,2938,"A:0.962, B:0.922, C:0.931","Ax425, Bx1, Ax5, Bx2, Ax1, Bx1, Ax2, Bx1, Ax5, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax1, Bx4, Ax1, Bx5, Ax1, Bx2, Ax1, Bx689, Cx2, Bx5, Cx1, Bx2, Cx1, Bx1, Cx1, Bx8, Cx2, Bx1, Cx2, Bx2, Cx1, Bx2, Cx1, Bx1, Cx1, Bx1, Cx1, Bx1, Cx2, Bx2, Cx5, Bx1, Cx2, Bx2, Cx6, Bx1, Cx3, Bx1, Cx2, Bx1, Cx18, Bx1, Cx1342, Bx1, Cx5, Bx1, Cx9, Bx1, Cx6, Bx7, Cx1, Bx1, Cx1, Bx1, Cx1, Bx1, Cx1, Bx2, Cx1, Bx3, Cx1, Bx8, Cx1, Bx13, Cx1, Bx288"
222159_0.mid,"Ax709, Bx371, Cx2521",ABC,B:1:27.480; C:1:46.660,3601,"A:0.905, B:0.924, C:0.902","Ax665, Bx1, Ax9, Bx1, Ax3, Bx1, Ax2, Bx1, Ax1, Bx348, Cx1, Bx11, Cx1, Bx2, Cx1, Bx5, Cx1, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2364, Ax1, Cx32, Ax1, Cx2, Ax1, Cx2, Ax1, Cx2, Ax1, Cx4, Ax2, Cx3, Ax2, Cx1, Bx1, Ax1, Cx1, Ax1, Cx2, Ax1, Cx1, Ax1, Cx5, Ax1, Cx1, Ax3, Cx2, Ax1, Cx1, Ax5, Cx1, Ax5, Cx1, Ax5, Cx1, Ax3, Bx1, Ax8, Cx1, Ax5, Cx1, Ax5, Cx1, Ax4, Cx1, Ax15, Bx1, Ax1, Bx3, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax6, Cx1, Ax4, Bx1, Ax7"
